filename,path,label,split
recording7864.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7864.wav_norm_mono.wav,real,train
recording9794.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9794.wav_norm_mono.wav,real,train
recording9097.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9097.wav_norm_mono.wav,real,train
recording11190.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11190.wav_norm_mono.wav,real,train
recording11037.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11037.wav_norm_mono.wav,real,train
recording12729.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12729.wav_norm_mono.wav,real,train
recording9936.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9936.wav_norm_mono.wav,real,train
recording12728.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12728.wav_norm_mono.wav,real,train
recording12013.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12013.wav_norm_mono.wav,real,train
recording8279.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8279.wav_norm_mono.wav,real,train
recording12984.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12984.wav_norm_mono.wav,real,train
recording11141.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11141.wav_norm_mono.wav,real,train
recording8673.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8673.wav_norm_mono.wav,real,train
recording7072.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7072.wav_norm_mono.wav,real,train
recording6791.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording6791.wav_norm_mono.wav,real,train
recording7332.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7332.wav_norm_mono.wav,real,train
recording10231.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10231.wav_norm_mono.wav,real,train
recording11305.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11305.wav_norm_mono.wav,real,train
recording7583.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7583.wav_norm_mono.wav,real,train
recording10959.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10959.wav_norm_mono.wav,real,train
recording9649.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9649.wav_norm_mono.wav,real,train
recording7763.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7763.wav_norm_mono.wav,real,train
recording6480.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording6480.wav_norm_mono.wav,real,train
recording9235.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9235.wav_norm_mono.wav,real,train
recording12425.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12425.wav_norm_mono.wav,real,train
recording12761.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12761.wav_norm_mono.wav,real,train
recording9242.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9242.wav_norm_mono.wav,real,train
recording9954.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9954.wav_norm_mono.wav,real,train
recording6771.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording6771.wav_norm_mono.wav,real,train
recording10100.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10100.wav_norm_mono.wav,real,train
recording12573.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12573.wav_norm_mono.wav,real,train
recording11283.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11283.wav_norm_mono.wav,real,train
recording8906.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8906.wav_norm_mono.wav,real,train
recording6898.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording6898.wav_norm_mono.wav,real,train
recording7243.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7243.wav_norm_mono.wav,real,train
recording8788.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8788.wav_norm_mono.wav,real,train
recording11788.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11788.wav_norm_mono.wav,real,train
recording12000.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12000.wav_norm_mono.wav,real,train
recording11306.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11306.wav_norm_mono.wav,real,train
recording7559.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7559.wav_norm_mono.wav,real,train
recording10938.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10938.wav_norm_mono.wav,real,train
recording8032.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8032.wav_norm_mono.wav,real,train
recording11042.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11042.wav_norm_mono.wav,real,train
recording11063.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11063.wav_norm_mono.wav,real,train
recording11231.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11231.wav_norm_mono.wav,real,train
recording10336.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10336.wav_norm_mono.wav,real,train
recording6820.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording6820.wav_norm_mono.wav,real,train
recording9581.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9581.wav_norm_mono.wav,real,train
recording7637.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7637.wav_norm_mono.wav,real,train
recording9264.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9264.wav_norm_mono.wav,real,train
recording9860.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9860.wav_norm_mono.wav,real,train
recording7719.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7719.wav_norm_mono.wav,real,train
recording9614.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9614.wav_norm_mono.wav,real,train
recording10190.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10190.wav_norm_mono.wav,real,train
recording10294.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10294.wav_norm_mono.wav,real,train
recording10158.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10158.wav_norm_mono.wav,real,train
recording7662.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7662.wav_norm_mono.wav,real,train
recording11501.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11501.wav_norm_mono.wav,real,train
recording10040.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10040.wav_norm_mono.wav,real,train
recording12132.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12132.wav_norm_mono.wav,real,train
recording7092.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7092.wav_norm_mono.wav,real,train
recording10940.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10940.wav_norm_mono.wav,real,train
recording13010.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording13010.wav_norm_mono.wav,real,train
recording9882.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9882.wav_norm_mono.wav,real,train
recording8869.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8869.wav_norm_mono.wav,real,train
recording11034.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11034.wav_norm_mono.wav,real,train
recording11589.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11589.wav_norm_mono.wav,real,train
recording12733.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12733.wav_norm_mono.wav,real,train
recording12994.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12994.wav_norm_mono.wav,real,train
recording8727.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8727.wav_norm_mono.wav,real,train
recording10803.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10803.wav_norm_mono.wav,real,train
recording12522.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12522.wav_norm_mono.wav,real,train
recording12148.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12148.wav_norm_mono.wav,real,train
recording9409.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9409.wav_norm_mono.wav,real,train
recording10970.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10970.wav_norm_mono.wav,real,train
recording9519.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9519.wav_norm_mono.wav,real,train
recording10568.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10568.wav_norm_mono.wav,real,train
recording12555.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12555.wav_norm_mono.wav,real,train
recording9572.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9572.wav_norm_mono.wav,real,train
recording6720.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording6720.wav_norm_mono.wav,real,train
recording6632.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording6632.wav_norm_mono.wav,real,train
recording12516.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12516.wav_norm_mono.wav,real,train
recording9903.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9903.wav_norm_mono.wav,real,train
recording10055.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10055.wav_norm_mono.wav,real,train
recording9065.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9065.wav_norm_mono.wav,real,train
recording12949.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12949.wav_norm_mono.wav,real,train
recording8201.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8201.wav_norm_mono.wav,real,train
recording7718.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7718.wav_norm_mono.wav,real,train
recording6958.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording6958.wav_norm_mono.wav,real,train
recording7714.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7714.wav_norm_mono.wav,real,train
recording7585.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7585.wav_norm_mono.wav,real,train
recording8422.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8422.wav_norm_mono.wav,real,train
recording10848.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10848.wav_norm_mono.wav,real,train
recording8582.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8582.wav_norm_mono.wav,real,train
recording7872.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7872.wav_norm_mono.wav,real,train
recording8080.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8080.wav_norm_mono.wav,real,train
recording12351.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12351.wav_norm_mono.wav,real,train
recording6770.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording6770.wav_norm_mono.wav,real,train
recording8586.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8586.wav_norm_mono.wav,real,train
recording11822.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11822.wav_norm_mono.wav,real,train
recording10555.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10555.wav_norm_mono.wav,real,train
recording8357.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8357.wav_norm_mono.wav,real,train
recording8167.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8167.wav_norm_mono.wav,real,train
recording8641.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8641.wav_norm_mono.wav,real,train
recording6929.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording6929.wav_norm_mono.wav,real,train
recording6516.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording6516.wav_norm_mono.wav,real,train
recording11122.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11122.wav_norm_mono.wav,real,train
recording12499.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12499.wav_norm_mono.wav,real,train
recording11422.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11422.wav_norm_mono.wav,real,train
recording7696.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7696.wav_norm_mono.wav,real,train
recording12705.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12705.wav_norm_mono.wav,real,train
recording8783.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8783.wav_norm_mono.wav,real,train
recording8679.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8679.wav_norm_mono.wav,real,train
recording7858.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7858.wav_norm_mono.wav,real,train
recording12422.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12422.wav_norm_mono.wav,real,train
recording11129.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11129.wav_norm_mono.wav,real,train
recording12461.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12461.wav_norm_mono.wav,real,train
recording12172.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12172.wav_norm_mono.wav,real,train
recording12704.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12704.wav_norm_mono.wav,real,train
recording11558.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11558.wav_norm_mono.wav,real,train
recording9833.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9833.wav_norm_mono.wav,real,train
recording9793.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9793.wav_norm_mono.wav,real,train
recording10795.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10795.wav_norm_mono.wav,real,train
recording12021.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12021.wav_norm_mono.wav,real,train
recording12227.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12227.wav_norm_mono.wav,real,train
recording7081.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7081.wav_norm_mono.wav,real,train
recording6478.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording6478.wav_norm_mono.wav,real,train
recording12467.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12467.wav_norm_mono.wav,real,train
recording9834.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9834.wav_norm_mono.wav,real,train
recording12866.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12866.wav_norm_mono.wav,real,train
recording7199.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7199.wav_norm_mono.wav,real,train
recording9350.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9350.wav_norm_mono.wav,real,train
recording10255.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10255.wav_norm_mono.wav,real,train
recording10188.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10188.wav_norm_mono.wav,real,train
recording11684.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11684.wav_norm_mono.wav,real,train
recording8699.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8699.wav_norm_mono.wav,real,train
recording12652.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12652.wav_norm_mono.wav,real,train
recording6556.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording6556.wav_norm_mono.wav,real,train
recording11171.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11171.wav_norm_mono.wav,real,train
recording12212.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12212.wav_norm_mono.wav,real,train
recording8759.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8759.wav_norm_mono.wav,real,train
recording12540.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12540.wav_norm_mono.wav,real,train
recording6495.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording6495.wav_norm_mono.wav,real,train
recording11243.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11243.wav_norm_mono.wav,real,train
recording8411.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8411.wav_norm_mono.wav,real,train
recording6986.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording6986.wav_norm_mono.wav,real,train
recording7033.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7033.wav_norm_mono.wav,real,train
recording6903.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording6903.wav_norm_mono.wav,real,train
recording11932.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11932.wav_norm_mono.wav,real,train
recording9142.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9142.wav_norm_mono.wav,real,train
recording12437.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12437.wav_norm_mono.wav,real,train
recording7225.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7225.wav_norm_mono.wav,real,train
recording12334.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12334.wav_norm_mono.wav,real,train
recording11441.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11441.wav_norm_mono.wav,real,train
recording7934.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7934.wav_norm_mono.wav,real,train
recording7586.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7586.wav_norm_mono.wav,real,train
recording10245.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10245.wav_norm_mono.wav,real,train
recording11962.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11962.wav_norm_mono.wav,real,train
recording11650.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11650.wav_norm_mono.wav,real,train
recording10330.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10330.wav_norm_mono.wav,real,train
recording10219.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10219.wav_norm_mono.wav,real,train
recording11427.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11427.wav_norm_mono.wav,real,train
recording11396.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11396.wav_norm_mono.wav,real,train
recording12078.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12078.wav_norm_mono.wav,real,train
recording6623.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording6623.wav_norm_mono.wav,real,train
recording10165.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10165.wav_norm_mono.wav,real,train
recording7570.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7570.wav_norm_mono.wav,real,train
recording7615.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7615.wav_norm_mono.wav,real,train
recording10639.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10639.wav_norm_mono.wav,real,train
recording11545.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11545.wav_norm_mono.wav,real,train
recording12852.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12852.wav_norm_mono.wav,real,train
recording12853.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12853.wav_norm_mono.wav,real,train
recording12850.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12850.wav_norm_mono.wav,real,train
recording10925.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10925.wav_norm_mono.wav,real,train
recording7134.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7134.wav_norm_mono.wav,real,train
recording8527.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8527.wav_norm_mono.wav,real,train
recording10845.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10845.wav_norm_mono.wav,real,train
recording11649.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11649.wav_norm_mono.wav,real,train
recording7479.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7479.wav_norm_mono.wav,real,train
recording7632.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7632.wav_norm_mono.wav,real,train
recording10281.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10281.wav_norm_mono.wav,real,train
recording6882.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording6882.wav_norm_mono.wav,real,train
recording12782.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12782.wav_norm_mono.wav,real,train
recording11044.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11044.wav_norm_mono.wav,real,train
recording9795.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9795.wav_norm_mono.wav,real,train
recording9410.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9410.wav_norm_mono.wav,real,train
recording8431.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8431.wav_norm_mono.wav,real,train
recording9918.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9918.wav_norm_mono.wav,real,train
recording8013.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8013.wav_norm_mono.wav,real,train
recording9470.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9470.wav_norm_mono.wav,real,train
recording9261.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9261.wav_norm_mono.wav,real,train
recording7837.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7837.wav_norm_mono.wav,real,train
recording10016.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10016.wav_norm_mono.wav,real,train
recording8797.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8797.wav_norm_mono.wav,real,train
recording12518.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording12518.wav_norm_mono.wav,real,train
recording11756.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11756.wav_norm_mono.wav,real,train
recording10778.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10778.wav_norm_mono.wav,real,train
recording8141.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8141.wav_norm_mono.wav,real,train
recording11762.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11762.wav_norm_mono.wav,real,train
recording9543.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9543.wav_norm_mono.wav,real,train
recording11368.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11368.wav_norm_mono.wav,real,train
recording8226.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8226.wav_norm_mono.wav,real,train
recording8273.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8273.wav_norm_mono.wav,real,train
recording6463.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording6463.wav_norm_mono.wav,real,train
recording8742.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8742.wav_norm_mono.wav,real,train
recording11072.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11072.wav_norm_mono.wav,real,train
recording9104.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9104.wav_norm_mono.wav,real,train
recording8333.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8333.wav_norm_mono.wav,real,train
recording10860.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10860.wav_norm_mono.wav,real,train
recording7692.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7692.wav_norm_mono.wav,real,train
recording7645.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7645.wav_norm_mono.wav,real,train
recording7144.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7144.wav_norm_mono.wav,real,train
recording10928.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10928.wav_norm_mono.wav,real,train
recording9941.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9941.wav_norm_mono.wav,real,train
recording9297.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9297.wav_norm_mono.wav,real,train
recording9657.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9657.wav_norm_mono.wav,real,train
recording11327.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11327.wav_norm_mono.wav,real,train
recording7537.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7537.wav_norm_mono.wav,real,train
recording8165.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8165.wav_norm_mono.wav,real,train
recording6543.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording6543.wav_norm_mono.wav,real,train
recording11941.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11941.wav_norm_mono.wav,real,train
recording11560.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11560.wav_norm_mono.wav,real,train
recording7959.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7959.wav_norm_mono.wav,real,train
recording9850.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9850.wav_norm_mono.wav,real,train
recording10119.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10119.wav_norm_mono.wav,real,train
recording11778.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11778.wav_norm_mono.wav,real,train
recording11959.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11959.wav_norm_mono.wav,real,train
recording7368.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7368.wav_norm_mono.wav,real,train
recording10564.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10564.wav_norm_mono.wav,real,train
recording6464.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording6464.wav_norm_mono.wav,real,train
recording8107.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8107.wav_norm_mono.wav,real,train
recording11618.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11618.wav_norm_mono.wav,real,train
recording9498.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9498.wav_norm_mono.wav,real,train
recording7764.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7764.wav_norm_mono.wav,real,train
recording10656.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10656.wav_norm_mono.wav,real,train
recording8062.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8062.wav_norm_mono.wav,real,train
recording7786.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7786.wav_norm_mono.wav,real,train
recording11600.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11600.wav_norm_mono.wav,real,train
recording11198.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording11198.wav_norm_mono.wav,real,train
recording10213.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10213.wav_norm_mono.wav,real,train
recording7542.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording7542.wav_norm_mono.wav,real,train
recording8489.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording8489.wav_norm_mono.wav,real,train
recording9103.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording9103.wav_norm_mono.wav,real,train
recording10541.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording10541.wav_norm_mono.wav,real,train
recording6842.wav_norm_mono.wav,./data/FOR/for-rerecorded/training/real/recording6842.wav_norm_mono.wav,real,train
